judgment,bucket,blip_max,blip_argmax_frame,surface,type,malformed,video_id,frame_grid_path,summary_text,entity_id,summary_id
,very_high,0.9917,1,baton twirling troupe,person,False,v_SO5KnbKienU,outputs/annotation/frames/videoxum/v_SO5KnbKienU.png, a baton twirling twirling troupe walk into a gym and get into their places as they prepare to do a routine. twirls and twirling the batons as they perform.,dacmf_blip_03631__e1,dacmf_blip_03631
,mid,0.2915,8,man,person,False,v_MYFVsllwDnc,outputs/annotation/frames/videoxum/v_MYFVsllwDnc.png, man is standing in a field raking grass. He starts to rake the grass and rake it out. He continues to r the grass.,dacmf_blip_01280__e1,dacmf_blip_01280
,low,0.114,1,woman,person,False,v_3UrypnvwAOY,outputs/annotation/frames/videoxum/v_3UrypnvwAOY.png,A young man is seen standing in front of a small crowd and begins playing the violin. The woman continues to play the violin and ends with the man playing the song.,dacmf_blip_02218__e2,dacmf_blip_02218
,high,0.3977,11,dog,object,False,v_uSuHnQPWfNY,outputs/annotation/frames/videoxum/v_uSuHnQPWfNY.png,A woman is seen walking into frame with a dog and leads into her brushing the dog while speaking to the camera. The woman continues to brush the dog's hair and ends the scene.,dacmf_blip_02081__e2,dacmf_blip_02081
,very_high,0.9974,2,stationary bikes,object,False,v_Ck-9AHZNkq4,outputs/annotation/frames/videoxum/v_Ck-9AHZNkq4.png, stationary bikes in a classroom. students are seated. They are wearing helmets and helmets. The instructor is talking to the students.,dacmf_blip_00032__e1,dacmf_blip_00032
,very_high,0.931,10,bumper car,object,False,v_wB9LBEHR5-c,outputs/annotation/frames/videoxum/v_wB9LBEHR5-c.png," girls drive bumper cars and they get stuck with a bumper car of a boy, then they free and continue riding. The boys get in the car and get off the car.",dacmf_blip_00570__e3,dacmf_blip_00570
,very_low,0.0296,0,show,action,False,v_uqiMw7tQ1Cc,outputs/annotation/frames/videoxum/v_uqiMw7tQ1Cc.png,A weight lifting tutorial is given. A man is shown lifting a weight lifting machine. The man is then shown lifting the weights.,dacmf_blip_00000__e4,dacmf_blip_00000
,high,0.3264,2,is on a sandy beach,person,True,v_3JrxcNxNMU4,outputs/annotation/frames/videoxum/v_3JrxcNxNMU4.png," is on a sandy beach, playing croquette. A man is on the beach and playing croon the game. The game continues to be played on the sand.",dacmf_blip_03543__e1,dacmf_blip_03543
,very_high,0.5124,12,large rocks,setting,False,v_94bJbSWNw3o,outputs/annotation/frames/videoxum/v_94bJbSWNw3o.png,"A young man walks across an elevated rope stretched across two large rocks at the edge of a large body of water, while holding both arms out on either side for balance. The camera captures the scene w",dacmf_blip_03011__e3,dacmf_blip_03011
,mid,0.1864,11,show,action,False,v_Z2KHO87wHzg,outputs/annotation/frames/videoxum/v_Z2KHO87wHzg.png,A bottle of sunscreen is shown and a sun becomes visible and then turns colors. A person is standing in a room and a man is talking to the camera.,dacmf_blip_02876__e5,dacmf_blip_02876
,very_low,0.0415,2,eat,action,False,v_B7t85SESTXI,outputs/annotation/frames/videoxum/v_B7t85SESTXI.png, sits on a couch watching TV and eating pop corn. People are outside and drinking pop corn on the table. A man is talking to the camera. The man is holding a camera in his hand.,dacmf_blip_02043__e7,dacmf_blip_02043
,low,0.0898,0,talk to the camera,action,False,v_U6-j4rUn3dk,outputs/annotation/frames/videoxum/v_U6-j4rUn3dk.png,A woman is seen kneeling before a potted plant while putting her hands all over it. The woman continues to talk to the camera woman.,dacmf_blip_00863__e5,dacmf_blip_00863
,mid,0.2043,0,stage,setting,False,v_clSku91LoQQ,outputs/annotation/frames/videoxum/v_clSku91LoQQ.png,A band is seen performing on a stage in front of a large audience with a small child singing and playing the harmon picnic. The man continues to play the harmonica and ends with him standing up.,dacmf_blip_00470__e2,dacmf_blip_00470
,very_high,0.7882,3,puts brush on hair,action,False,v_PVdd6E1S0Yc,outputs/annotation/frames/videoxum/v_PVdd6E1S0Yc.png,"A lady puts her hair in a bun on the side. The lady grabs a brush and puts it on her hair. Then, the lady takes her hair out of the bun.",dacmf_blip_01462__e5,dacmf_blip_01462
,very_low,0.0204,8,talk,action,False,v_tGHLUWWm_zU,outputs/annotation/frames/videoxum/v_tGHLUWWm_zU.png,We see a wall in bad shape. People are outside. We see a man standing in the middle of a field. The man is talking to the camera.,dacmf_blip_0289__e7,dacmf_blip_0289
,very_high,0.9272,7,bowling man,person,False,v_rcDw6If4hjc,outputs/annotation/frames/videoxum/v_rcDw6If4hjc.png,A bowling man throws a bowling ball down a lane. The crowd watches the replay. The man throws the ball. The replay is shown.,dacmf_blip_00488__e1,dacmf_blip_00488
,low,0.1014,6,brush,tool,False,v_6QbIJ2pnXXo,outputs/annotation/frames/videoxum/v_6QbIJ2pnXXo.png,A woman smooths out some fondue onto a silpat liner. The woman uses a brush and a brush. She takes the brush and rubs it in her hand.,dacmf_blip_02995__e5,dacmf_blip_02995
,high,0.371,5,large open field,setting,False,v_KRES3eBM2l4,outputs/annotation/frames/videoxum/v_KRES3eBM2l4.png,A dog in a large open field. The dog runs a dog in the grass. The camera shows the dog running through the field.,dacmf_blip_00256__e2,dacmf_blip_00256
,very_high,0.6571,0,cigarette,object,False,v_h3qKte2gv14,outputs/annotation/frames/videoxum/v_h3qKte2gv14.png,A cigarette in front of a door. a man is outside. He is smoking a cigarette. The camera man is standing behind him.,dacmf_blip_00459__e1,dacmf_blip_00459
,low,0.0623,9,helmet,attribute,False,v_hghdjiQlYko,outputs/annotation/frames/videoxum/v_hghdjiQlYko.png, wearing a bright orange vest is standing at the end of a steep snowy hill and five people on rubber tubes ride down towards the person. The person is wearing a helmet and they are going down the hill,dacmf_blip_02771__e7,dacmf_blip_02771
,high,0.3118,1,#10,attribute,False,v_o8-v0rPP06U,outputs/annotation/frames/videoxum/v_o8-v0rPP06U.png," wearing a yellow shirt appears with the white words and numbers indicating his name as Angell Caro,his #10 and his team name is Colombia Futsal and the team names and the score appears on the upper l",dacmf_blip_03395__e3,dacmf_blip_03395
,high,0.3362,3,a red jersey,person,False,v_yRgei7gpr-I,outputs/annotation/frames/videoxum/v_yRgei7gpr-I.png,A red jersey holds a ball behind his head. a man who is behind him. The crowd is watching the game. The coach is talking to the crowd.,dacmf_blip_02437__e1,dacmf_blip_02437
,low,0.092,3,washing,action,False,v_qdE6dbQOnt0,outputs/annotation/frames/videoxum/v_qdE6dbQOnt0.png,A bathroom squinter is standing in a bathroom squirting cleanser on his hand and washing his face. The camera man is standing next to the sink where he is washing his hands.,dacmf_blip_01499__e5,dacmf_blip_01499
,high,0.3183,2,the street,setting,False,v_L963epA4MFU,outputs/annotation/frames/videoxum/v_L963epA4MFU.png, blow leaves in the street with leaf blowers. A man is outside the house where a man is cutting the leaf blower. The man walks on the sidewalk and leaves the scene.,dacmf_blip_01081__e6,dacmf_blip_01081
,very_high,0.8214,0,club,setting,False,v_tY6UFSLtIoE,outputs/annotation/frames/videoxum/v_tY6UFSLtIoE.png,We see people dancing and light flashing in a club. We see a man in the background. The crowd is clapping and the camera man. The camera man is standing in the middle of the room. The people are danci,dacmf_blip_00021__e2,dacmf_blip_00021
,very_high,0.5249,3,bowl,object,False,v_SL7iKDqir6g,outputs/annotation/frames/videoxum/v_SL7iKDqir6g.png,A close up of sticks are shown as well as food laid out and pouring pasta into a bowl. The camera pans around the people eating the pasta and showing the ingredients.,dacmf_blip_01128__e4,dacmf_blip_01128
,high,0.4002,14,gym class,setting,False,v_ViCGpj478Ik,outputs/annotation/frames/videoxum/v_ViCGpj478Ik.png,a group of girls are inside a gym class. They are practicing gymnastics gymnastics ball game.,dacmf_blip_02493__e2,dacmf_blip_02493
,high,0.3023,15,glass,object,False,v_vgXU0u-rN9c,outputs/annotation/frames/videoxum/v_vgXU0u-rN9c.png,An alcohol commercial exhibits a waiter preparing mixed drinks ready Feb kitchen mixed drinks at a beach party. The bartender hands the man a glass glass glass and begins to pour the drink into the gl,dacmf_blip_01107__e6,dacmf_blip_01107
,very_low,0.025,15,fall,action,False,v_eU27exUJZSM,outputs/annotation/frames/videoxum/v_eU27exUJZSM.png,A woman is seen sitting a table with her arm out and two men holding her hands. The men continue to play the game and one of them falls.,dacmf_blip_03594__e7,dacmf_blip_03594
,high,0.4484,9,floats up,action,False,v_KpmdpL5btYo,outputs/annotation/frames/videoxum/v_KpmdpL5btYo.png,A baby boy's head floats up from water. The baby is swimming in the water.,dacmf_blip_02147__e3,dacmf_blip_02147
,low,0.1165,2,show,action,False,v_AauepSs1kUU,outputs/annotation/frames/videoxum/v_AauepSs1kUU.png,A man's face is seen close up that leads into a game of field hockey being shown. The game continues to show several people.,dacmf_blip_01972__e5,dacmf_blip_01972
,very_high,0.5373,11,somewhat middle aged man,person,False,v_gXAMD_KxXII,outputs/annotation/frames/videoxum/v_gXAMD_KxXII.png, somewhat middle aged man is standing in front of a brick wall using various hands motion as if he is describing something. the man is talking to the camera and he begins to explain what he is doing.,dacmf_blip_01058__e1,dacmf_blip_01058
,very_high,0.8329,9,bowling,action,False,v_6gyD-Mte2ZM,outputs/annotation/frames/videoxum/v_6gyD-Mte2ZM.png,A man is seen cleaning off a bowling ball and leads into several clips of him bowling down a lane. The man continues to speak to the camera and ends with him walking away.,dacmf_blip_02444__e5,dacmf_blip_02444
,very_high,0.8753,3,box of diesel shoes,object,False,v_3iLo6lxAarc,outputs/annotation/frames/videoxum/v_3iLo6lxAarc.png," is wearing a black cap and its talking and showing a box of diesel shoes, she opens the box unwrapped them and shoes the black and white shoes in all the shoes. woman is standing in a room and she is",dacmf_blip_02138__e3,dacmf_blip_02138
,low,0.0782,0,play,action,False,v_5TMKHLOACYg,outputs/annotation/frames/videoxum/v_5TMKHLOACYg.png, reporters are seen talking at the news desk with a correspondent at another location. a man is then shown. The men continue to play a game of the game.,dacmf_blip_03003__e6,dacmf_blip_03003
,very_high,0.9485,9,fencing,object,False,v_Z86tpjRaiK8,outputs/annotation/frames/videoxum/v_Z86tpjRaiK8.png,Two people play fencing holding swords. The referee is on the side of the field. A man is standing behind the camera.,dacmf_blip_00385__e3,dacmf_blip_00385
,high,0.4453,1,another wearing the blue shirt,person,False,v_Snq0l-gKpWo,outputs/annotation/frames/videoxum/v_Snq0l-gKpWo.png, one wearing a white t-shirt another wearing a striped shirt and another wearing the blue shirt and a little girl climb up on top of a bed. The little girl climbs up on the bed and begins to dance. Th,dacmf_blip_03753__e3,dacmf_blip_03753
,mid,0.2196,7,rag,object,False,v_WoB4lSNBDww,outputs/annotation/frames/videoxum/v_WoB4lSNBDww.png, wiping a wall with a pen with a rag. A woman is outside. A man is standing behind her. The woman is talking to the camera.,dacmf_blip_00705__e6,dacmf_blip_00705
,very_low,0.0363,0,counter,setting,False,v_frePM0YGtQE,outputs/annotation/frames/videoxum/v_frePM0YGtQE.png, a black cat on the kitchen floor. a man is behind the counter. The camera person is recording the scene.,dacmf_blip_00005__e4,dacmf_blip_00005
,high,0.4061,5,camera person,person,False,v_crbkEVcbF2M,outputs/annotation/frames/videoxum/v_crbkEVcbF2M.png, road is blurred as a car speeds down it. a man is on a skateboard. The camera person is standing in the middle of the road.,dacmf_blip_03611__e4,dacmf_blip_03611
,low,0.0666,1,bow and arrows,object,False,v_YSrnHPcdGL4,outputs/annotation/frames/videoxum/v_YSrnHPcdGL4.png, kids fire their bow and arrows. The crowd is shown. The kids are playing a game of curling.,dacmf_blip_01123__e2,dacmf_blip_01123
,low,0.1381,12,play,action,False,v_BP9MfTepAv4,outputs/annotation/frames/videoxum/v_BP9MfTepAv4.png, zooms out on the man playing the accordion. The camera zooms in on the scene. The man continues to play the instrument.,dacmf_blip_00762__e4,dacmf_blip_00762
,high,0.3903,1,man,person,False,v_ml4aMGCJgP0,outputs/annotation/frames/videoxum/v_ml4aMGCJgP0.png,A series of men speak to a camera interspersed with clips of men bowling. The video ends with a man speaking to the camera.,dacmf_blip_03045__e4,dacmf_blip_03045
,mid,0.1524,14,sticks,object,False,v_kl9xvnAKfdE,outputs/annotation/frames/videoxum/v_kl9xvnAKfdE.png,We see lading playing a game with sticks. We see a man and a woman. The game ends and the game ends.,dacmf_blip_01146__e2,dacmf_blip_01146
,very_high,0.7516,8,spinning around food,action,False,v_DgcoDX3HbKY,outputs/annotation/frames/videoxum/v_DgcoDX3HbKY.png,A large man is seen holding two cooking tools in his hand and spinning around food on a pan. The man continues to speak to the camera and the woman continues to cook.,dacmf_blip_00114__e4,dacmf_blip_00114
,low,0.1084,12,making yoga movements,action,False,v_mZ1Di2gg-I4,outputs/annotation/frames/videoxum/v_mZ1Di2gg-I4.png, is standing in the middle of a stage making yoga movements. woman is standing behind the stage.,dacmf_blip_02430__e4,dacmf_blip_02430
,high,0.3513,7,boat,object,False,v_qhYQd9nwOts,outputs/annotation/frames/videoxum/v_qhYQd9nwOts.png, are sitting in kayaks paddling in the water. People paddling to the boat. People are standing on the shore of the river.,dacmf_blip_01503__e5,dacmf_blip_01503
,very_high,0.8137,11,lawn mower,object,True,v_rMWCaPh9UqE,outputs/annotation/frames/videoxum/v_rMWCaPh9UqE.png,A person mows the lawn while a dog and a dog let a ball and a ball on the same lawn at the same time. The dog runs after the person.,dacmf_blip_00749__e2,dacmf_blip_00749
,very_high,0.9638,6,rub the hair,action,False,v_sMITf5WBIxM,outputs/annotation/frames/videoxum/v_sMITf5WBIxM.png,"A woman washes the hair of a lady, after she applies a cream and rub the hair. The woman then grabs a brush and rubs her hair.",dacmf_blip_02536__e6,dacmf_blip_02536
,high,0.3443,1,a person,person,False,v_5ry-UTd0y_o,outputs/annotation/frames/videoxum/v_5ry-UTd0y_o.png,A green jacket rides the rope tow on an inner tube. A person rides the inner tube of a car. The inner tube is closed.,dacmf_blip_01771__e5,dacmf_blip_01771
,very_low,0.0489,10,get ready to play,action,False,v_LM8C4FSpN0w,outputs/annotation/frames/videoxum/v_LM8C4FSpN0w.png, a game in a pool. People in the crowd are getting ready to play. A man in a white shirt is talking to the camera.,dacmf_blip_03091__e3,dacmf_blip_03091
,high,0.3994,11,two people,person,False,v_FOm0uKw7dXc,outputs/annotation/frames/videoxum/v_FOm0uKw7dXc.png,Two people are seen standing when the man walks over and begins dancing with the woman. The woman continues to dance with the man and ends with them dancing.,dacmf_blip_02348__e1,dacmf_blip_02348
,very_high,0.6239,4,jumping into,action,False,v_bvnXdr-Hre4,outputs/annotation/frames/videoxum/v_bvnXdr-Hre4.png,A person is seen standing on the edge of a diving board jumping into a pool. The man is then seen jumping up and down.,dacmf_blip_03505__e5,dacmf_blip_03505
,high,0.3885,4,room,setting,False,v_0QNcOwi5bu8,outputs/annotation/frames/videoxum/v_0QNcOwi5bu8.png,A camera pans all around a room when another person walks into frame. The camera pans around the room and ends with the man speaking to the camera.,dacmf_blip_01027__e2,dacmf_blip_01027
,mid,0.1551,15,eye with a flame,setting,False,v_J3DxJ8gI95U,outputs/annotation/frames/videoxum/v_J3DxJ8gI95U.png, is shown with a skillet on an eye with a flame. The chef is talking to the camera person. He shows the ingredients for the skillet.,dacmf_blip_03944__e4,dacmf_blip_03944
,very_low,0.0476,4,stand,action,False,v_vKCxWIzJTm0,outputs/annotation/frames/videoxum/v_vKCxWIzJTm0.png,A large group of people are seen standing in a circle surrounding two people in the middle. The people continue to dance around one another and one another.,dacmf_blip_03909__e3,dacmf_blip_03909
,mid,0.1715,15,stick,object,False,v_Ty0BvWyYPVA,outputs/annotation/frames/videoxum/v_Ty0BvWyYPVA.png,A young man is seen standing on a long track with another boy sitting behind him when he pushes a puck with a stick. The boys continue to play the game with one another.,dacmf_blip_01690__e5,dacmf_blip_01690
,high,0.4584,13,speaking,action,False,v_le0tJsyuPks,outputs/annotation/frames/videoxum/v_le0tJsyuPks.png,Two men are shown speaking to the camera with one holding a microphone and interviewing the other. They continue to play the game with one another.,dacmf_blip_01504__e3,dacmf_blip_01504
,mid,0.2903,15,speaking to the camera,action,False,v_IxaoK4TbALQ,outputs/annotation/frames/videoxum/v_IxaoK4TbALQ.png,A woman is seen kneeling down and speaking to the camera while various shots of cleaning supplies are shown. The woman continues to speak and the camera captures her movements.,dacmf_blip_03001__e3,dacmf_blip_03001
,very_high,0.8118,7,point to players,action,False,v_SnZnAVuMn4M,outputs/annotation/frames/videoxum/v_SnZnAVuMn4M.png, people are seen playing volleyball followed by a man speaking to the camera and pointing to players standing on the side. The people continue to play the game with one another.,dacmf_blip_02646__e6,dacmf_blip_02646
,low,0.0525,14,hold,action,False,v_95UgspVYJSM,outputs/annotation/frames/videoxum/v_95UgspVYJSM.png,A decoration and decides where to place it on the Christmas tree. The person holds the camera person who is standing behind the camera. The camera person takes a picture of the decoration.,dacmf_blip_00322__e7,dacmf_blip_00322
,low,0.0967,9,use,action,False,v_mSyfGQigb8U,outputs/annotation/frames/videoxum/v_mSyfGQigb8U.png,A bathroom sink is shown in front of a woman. She uses a towel to wipe down the sink. She grabs a towel and wipes it down. She then grabs a toothbrush and rubs it onto the sink sink.,dacmf_blip_00334__e6,dacmf_blip_00334
,very_high,0.6919,4,sink,object,False,v_FNAt8Pew0HA,outputs/annotation/frames/videoxum/v_FNAt8Pew0HA.png," young girl is standing in a kitchen in front of the sink,peeling a potato with the peeler. She grabs a potato peeler and starts to peel it. The camera pans to the woman in the kitchen.",dacmf_blip_03273__e3,dacmf_blip_03273
,very_low,0.0011,15,do gymnastics routine,action,False,v_mtU66vCjVVs,outputs/annotation/frames/videoxum/v_mtU66vCjVVs.png,A little girl in pink is standing in a room. She begins to do a gymnastics routine.,dacmf_blip_00910__e4,dacmf_blip_00910
,low,0.1443,11,food,ingredient,False,v_rwxSphRRIL8,outputs/annotation/frames/videoxum/v_rwxSphRRIL8.png, is putting water into a bowl. People are shoveling the bowl. They pour the food into a bucket.,dacmf_blip_00411__e8,dacmf_blip_00411
,very_high,0.9372,11,ledge of a tire,setting,False,v_85RJm2qymRY,outputs/annotation/frames/videoxum/v_85RJm2qymRY.png, close up of a drill is shown in the ledge of a tire and a man speaking to the camera. The man then uses a tool to cut the tire of the car.,dacmf_blip_03348__e3,dacmf_blip_03348
,mid,0.2144,13,using,action,False,v_q_nBBJS-eJo,outputs/annotation/frames/videoxum/v_q_nBBJS-eJo.png," man standing at the table, he is showing the vaseline, a block of bronze or metal and a wooden brush. he is using a brush to the block of the stone. He is using the brush to make the block.",dacmf_blip_00362__e7,dacmf_blip_00362
,very_high,0.8663,4,bucket,object,False,v_3pjVV7A6Apw,outputs/annotation/frames/videoxum/v_3pjVV7A6Apw.png, progrip container is shown next to a bucket. The container is filled with water and the person is using a hose.,dacmf_blip_03362__e2,dacmf_blip_03362
,very_low,0.0224,8,paintbrush,object,False,v_8RMrbKCQheM,outputs/annotation/frames/videoxum/v_8RMrbKCQheM.png,A small child is seen standing before a fence holding onto a fence hold onto a paintbrush. The boy continues to paint the fence and the fence.,dacmf_blip_00701__e3,dacmf_blip_00701
,very_low,0.03,3,swings,action,False,v_OlH5t7EKOKM,outputs/annotation/frames/videoxum/v_OlH5t7EKOKM.png,A gymnast swings back and forth from a bar. The gymnast does a gymnastics routine on the mat. She finishes her routine.,dacmf_blip_03509__e2,dacmf_blip_03509
,very_low,0.0168,6,talk,action,False,v_747hJQNJpeg,outputs/annotation/frames/videoxum/v_747hJQNJpeg.png,A lady sits on the ground. A man is standing behind her. The woman is talking to the camera. The lady is standing next to the dog.,dacmf_blip_03306__e7,dacmf_blip_03306
,low,0.0737,1,wearing helmet,action,False,v_OuEQLjwBIPI,outputs/annotation/frames/videoxum/v_OuEQLjwBIPI.png," green outfit, wearing white gloves and a green hat is bending over with his hands on his thighs while a website is displayed on the bottom of the screen. A man in a white shirt is standing in front o",dacmf_blip_00264__e8,dacmf_blip_00264
,mid,0.278,3,a man,person,False,v_nrvB8pcrY7o,outputs/annotation/frames/videoxum/v_nrvB8pcrY7o.png,A man puts something onto the bottom of a ski. He lifts the ski up and down. The camera shows the ski.,dacmf_blip_00800__e1,dacmf_blip_00800
,mid,0.1816,13,bungee jumps,action,False,v_VE9MAMmF1wc,outputs/annotation/frames/videoxum/v_VE9MAMmF1wc.png,A woman prepares and finally bungee jumps over a paved ground with an inflated landing pod beneath her. A man is then shown. The woman performs a gymnastics routine on the ground.,dacmf_blip_03603__e3,dacmf_blip_03603
,very_high,0.5134,2,stand up to talk to,action,False,v_CaQkeVwKiUs,outputs/annotation/frames/videoxum/v_CaQkeVwKiUs.png, man dressed in a black and white suit walks into a bowling alley and two men stand up to talk to him. The two men then begin to play a game of bowling. The game is over and the winner is announced.,dacmf_blip_02839__e5,dacmf_blip_02839
,mid,0.2846,14,large crowd,setting,False,v_FbmK-7sZ3O4,outputs/annotation/frames/videoxum/v_FbmK-7sZ3O4.png, playing on a giant ice hockey rink in front of a large crowd. a man is on the ice and the crowd is watching. The crowd is cheering and the game is over.,dacmf_blip_01888__e6,dacmf_blip_01888
,mid,0.1534,7,man,person,False,v_esNQZCjMZaM,outputs/annotation/frames/videoxum/v_esNQZCjMZaM.png,A field with an archery set. A woman is on a table. A man is standing behind her. She is talking to the camera.,dacmf_blip_00190__e4,dacmf_blip_00190
,very_low,0.0252,5,ride,action,False,v_m6H1tLAkyjQ,outputs/annotation/frames/videoxum/v_m6H1tLAkyjQ.png,A man is seen riding a surf board along a wave pool with many people watching on the sides. The man continues to ride the surf board and ends with him surfing the waves.,dacmf_blip_02100__e4,dacmf_blip_02100
,very_high,0.6907,15,blonde woman,person,False,v_0KqeKi2CBqg,outputs/annotation/frames/videoxum/v_0KqeKi2CBqg.png, credits of a show display an image of a blonde woman. the credits of the video are shown.,dacmf_blip_03710__e3,dacmf_blip_03710
,very_low,0.0444,0,stand,action,False,v_9fQ2wWFJJGo,outputs/annotation/frames/videoxum/v_9fQ2wWFJJGo.png,A man and woman are standing on a beach holding a paper bag. They are getting ready to go to the beach. A woman is standing on the beach with her daughter. The camera shows the beach scene.,dacmf_blip_00462__e7,dacmf_blip_00462
,very_high,0.7498,1,blonde woman,person,False,v_jxk6KOLu5kU,outputs/annotation/frames/videoxum/v_jxk6KOLu5kU.png, woman with a lot of makeup on speaks. The woman puts makeup on. The camera shows a woman in a room with a man in the background. The blonde woman is standing in the bathroom with her hands behind her,dacmf_blip_01884__e7,dacmf_blip_01884
,very_low,0.0161,14,fondue,ingredient,False,v_6QbIJ2pnXXo,outputs/annotation/frames/videoxum/v_6QbIJ2pnXXo.png,A woman smooths out some fondue onto a silpat liner. The woman uses a brush and a brush. She takes the brush and rubs it in her hand.,dacmf_blip_02995__e3,dacmf_blip_02995
,mid,0.2124,0,watching,action,False,v_Lb43_7s9t7E,outputs/annotation/frames/videoxum/v_Lb43_7s9t7E.png,A martial arts martial arts participants are gathered together. The crowd is watching them perform. They are celebrating the performance.,dacmf_blip_02898__e4,dacmf_blip_02898
,mid,0.2989,10,another athlete,person,False,v_ZjYttT9itfY,outputs/annotation/frames/videoxum/v_ZjYttT9itfY.png,An athlete holds a ball to his chin while another spits on one. The man throws the ball to the crowd. The crowd claps and the man walks away.,dacmf_blip_01316__e2,dacmf_blip_01316
,high,0.3775,0,stand,action,False,v_1NAlbF88oUI,outputs/annotation/frames/videoxum/v_1NAlbF88oUI.png,A referee is standing behind a table. The referee is talking to the players. They are playing a game of lacrosse.,dacmf_blip_01561__e3,dacmf_blip_01561
,mid,0.1897,0,man,person,False,v_94w7SEcPDho,outputs/annotation/frames/videoxum/v_94w7SEcPDho.png, riding a bike is going down a dirty path. man is standing in the road and he is riding the bike.,dacmf_blip_00803__e1,dacmf_blip_00803
,low,0.1479,0,camera,setting,False,v__MR8G1jwM4o,outputs/annotation/frames/videoxum/v__MR8G1jwM4o.png,A woman is seen speaking to the camera and shows several shots of people working out on a machine. The woman continues to demonstrate how to properly use a tool.,dacmf_blip_02880__e3,dacmf_blip_02880
,mid,0.1618,0,man in a white shirt and a white hat,person,False,v_f1kY1-9XR1k,outputs/annotation/frames/videoxum/v_f1kY1-9XR1k.png," special effect screen appears with a green heart that is made to look like it's beating and has a white clip art scissors in the middle of it and the gray words ""PARIKMAXER TV"" under the heart. the h",dacmf_blip_01862__e6,dacmf_blip_01862
,very_high,0.5976,13,boy,person,False,v_Pcro3S-4EnQ,outputs/annotation/frames/videoxum/v_Pcro3S-4EnQ.png, boy and a girl are sitting on a table talking to each other. the girl is talking to the camera man.,dacmf_blip_02908__e1,dacmf_blip_02908
,low,0.1054,14,play,action,False,v_weKPXw4nxKA,outputs/annotation/frames/videoxum/v_weKPXw4nxKA.png,A man is seen standing on a porch speaking to the camera in front of a set of drums. The man continues to play the drums while the camera captures his movements.,dacmf_blip_02217__e6,dacmf_blip_02217
,mid,0.2726,0,appear,action,False,v_5dXi-tAGqbs,outputs/annotation/frames/videoxum/v_5dXi-tAGqbs.png,A fitness ad appears on the screen. A woman is on a fitness class and the instructor is instructing the instructor. The instructor instructs the instructor on how to do a fitness routine.,dacmf_blip_01799__e4,dacmf_blip_01799
,very_high,0.8766,11,table tennis,object,False,v_o-RbNz6gD5k,outputs/annotation/frames/videoxum/v_o-RbNz6gD5k.png,A robotic machine to play table tennis table tennis. The man is playing tennis on the table. The video ends with the man talking to the camera.,dacmf_blip_01605__e2,dacmf_blip_01605
,mid,0.1876,0,speak,action,False,v_aw4ehW-wTKA,outputs/annotation/frames/videoxum/v_aw4ehW-wTKA.png, are seen standing around and speaking to one another followed by a woman walking across a rope. The woman continues to speak to the camera as well as the man.,dacmf_blip_01325__e5,dacmf_blip_01325
,very_low,0.0203,15,teeth,object,False,v_-MldnTjJ-zE,outputs/annotation/frames/videoxum/v_-MldnTjJ-zE.png,"A little girl is standing next to a white horse, she is brushing the horse. The girl is brushing her hair and brushing her teeth.",dacmf_blip_02124__e6,dacmf_blip_02124
,very_high,0.8714,0,swing set,setting,False,v_70rKlFJdkKw,outputs/annotation/frames/videoxum/v_70rKlFJdkKw.png,We see kids playing on a swing set. We see a girl. The camera zooms in on the playground. The kids get in the car and get off the car.,dacmf_blip_00958__e2,dacmf_blip_00958
,low,0.1369,0,a woman,person,False,v_WFL8DhccHr0,outputs/annotation/frames/videoxum/v_WFL8DhccHr0.png,ing on top of table with bowls. a woman is standing in a room and talking to the camera.,dacmf_blip_00246__e1,dacmf_blip_00246
,very_low,0.0195,0,newspaper,object,False,v_YS8swiRbbIE,outputs/annotation/frames/videoxum/v_YS8swiRbbIE.png,A newspaper with articles spins around. Two men are standing in the middle of a field. They are playing a game of pol pol polo polo game. The game is over and the winner is announced.,dacmf_blip_02541__e1,dacmf_blip_02541
,very_low,0.0428,3,stadium bars,object,False,v_ETHVjrG7S4k,outputs/annotation/frames/videoxum/v_ETHVjrG7S4k.png, field equipped with large monkey bars. People are standing behind the bars of the stadium. A man walks up to the stage.,dacmf_blip_01173__e3,dacmf_blip_01173
