judgment,bucket,blip_max,blip_argmax_frame,surface,type,malformed,video_id,frame_grid_path,summary_text,entity_id,summary_id
,mid,0.161,15,battle,action,False,v_9L-aeZsgwZs,outputs/annotation/frames/videoxum/v_9L-aeZsgwZs.png, teams battle each other in a game of tug of war out on the green field. One team wins and the other team loses. A replay of the game is shown.,blip_base_00997__e2,blip_base_00997
,mid,0.2583,9,snow,setting,False,v_CsvEXvHlO3M,outputs/annotation/frames/videoxum/v_CsvEXvHlO3M.png, man is standing in the snow. He is shoveling snow off a car. He continues shoveling the snow off the car.,blip_base_03062__e2,blip_base_03062
,mid,0.2039,12,person,person,False,v_POYg9zju63U,outputs/annotation/frames/videoxum/v_POYg9zju63U.png, person is seen raking a pile of leaves in the yard while speaking and pointing to the camera. The man continues raking the leaves while the camera captures his movements.,blip_base_01029__e1,blip_base_01029
,high,0.3273,9,water,setting,False,v_PKEw32TJRWs,outputs/annotation/frames/videoxum/v_PKEw32TJRWs.png, old black and white video is shown before cutting to several clips of boats being controlled and driven through the water. A man is then seen speaking to the camera in a close up shot. The man contin,blip_base_01221__e8,blip_base_01221
,low,0.0996,0,vacuuming,action,False,v_KNyWPCoHEng,outputs/annotation/frames/videoxum/v_KNyWPCoHEng.png, is vacuuming the seats of a car. man is standing in a parking lot.,blip_base_03951__e2,blip_base_03951
,mid,0.2032,11,play,action,False,v_NzrOOXRyDPM,outputs/annotation/frames/videoxum/v_NzrOOXRyDPM.png, see an opening title screen. We see a man playing a bagpipe. The man finishes and walks away.,blip_base_02609__e5,blip_base_02609
,very_low,0.0066,11,demonstrates how to properly perform a martial art,action,False,v_V9_mEvC24nk,outputs/annotation/frames/videoxum/v_V9_mEvC24nk.png, final training is displayed on the screen. A man in a white shirt talks to the camera. The man in the white shirt demonstrates how to properly perform a martial art. The video ends with the closing c,blip_base_03287__e3,blip_base_03287
,very_low,0.0425,4,tug of war,object,False,v_zqcJ0N_a6y8,outputs/annotation/frames/videoxum/v_zqcJ0N_a6y8.png, see two men strapped together trying to pull away from each other. The man pulls away from the camera. We see the men playing a game of tug of war. The men continue to play with one another.,blip_base_01351__e6,blip_base_01351
,high,0.4474,3,women,person,False,v_Yd3G3732WbI,outputs/annotation/frames/videoxum/v_Yd3G3732WbI.png, women are seen speaking to the camera and leads into them boxing gifts and wrapping paper around them. The women continue wrapping the gift while the camera captures them from several angles.,blip_base_00515__e1,blip_base_00515
,high,0.4616,8,demonstrates,action,False,v_A3a6MNgab0c,outputs/annotation/frames/videoxum/v_A3a6MNgab0c.png, man is seen speaking to the camera followed by him holding a bow and shows off it's specs. He then demonstrates how to properly place the bow on the target and shows it off in the end.,blip_base_00378__e5,blip_base_00378
,low,0.1061,1,cheer,action,False,v_p81NOkb2rww,outputs/annotation/frames/videoxum/v_p81NOkb2rww.png," people are all shown watching the man keep the ball off of the ground for a long time and then everyone cheers. After a while,the man puts the ball down and the crowd cheers.",blip_base_01437__e6,blip_base_01437
,mid,0.1915,11,dog,person,False,v_hSlydQ9rJuk,outputs/annotation/frames/videoxum/v_hSlydQ9rJuk.png, woman throws a frisbee in the yard and the dog runs to get it. The dog jumps on the woman's back and the woman helps him. The woman throws frisbees on the dog.,blip_base_03759__e6,blip_base_03759
,mid,0.2893,9,runs,action,False,v__b_9BQvJ_v4,outputs/annotation/frames/videoxum/v__b_9BQvJ_v4.png, woman plays Frisbee with a dog in a field. The dog runs with the woman.,blip_base_03514__e6,blip_base_03514
,mid,0.177,15,camera,setting,False,v_xQljKBB3498,outputs/annotation/frames/videoxum/v_xQljKBB3498.png, girl's face is shown in front of the camera. She is playing a bagpipe. She laughs as she plays.,blip_base_02440__e2,blip_base_02440
,low,0.1233,8,talking to the camera,action,False,v_q92zSoMudWU,outputs/annotation/frames/videoxum/v_q92zSoMudWU.png, are standing on sand wearing red shirts. A man in a red shirt is talking to the camera. The man in the red shirt walks away.,blip_base_03238__e4,blip_base_03238
,mid,0.1774,15,man,person,False,v_ruNII4WvE3k,outputs/annotation/frames/videoxum/v_ruNII4WvE3k.png, couple of people are shown inside a grooming facility. A man is grooming a dog with a brush. The man brushes the dog's fur.,blip_base_01004__e3,blip_base_01004
,high,0.3769,1,woman,person,False,v_-UwqKYkkKlU,outputs/annotation/frames/videoxum/v_-UwqKYkkKlU.png, woman is talking inside a gym. She lifts weights in front of her. She talks to the camera as she talks.,blip_base_03552__e1,blip_base_03552
,low,0.0934,7,green knit cap,object,False,v_GR6Ul2pD8_Y,outputs/annotation/frames/videoxum/v_GR6Ul2pD8_Y.png, man wearing a green knit cap drives up to the camera on a lawn tractor. The camera zooms in on the man working on the tractor and zooms out on the grass. The man continues to work on the lawn tractor,blip_base_03932__e2,blip_base_03932
,very_low,0.045,3,mixes,action,False,v_B5hzlU0OepQ,outputs/annotation/frames/videoxum/v_B5hzlU0OepQ.png, woman is seen speaking to the camera while holding up various ingredients. She mixes ingredients into a bowl and mixes them all together. She pours the mixture into a blender and shows off the finish,blip_base_03220__e5,blip_base_03220
,low,0.101,4,harmonica,object,False,v_py26bxAfOEg,outputs/annotation/frames/videoxum/v_py26bxAfOEg.png, credits of the clip are shown. A man talks to the camera. A guy plays a harmonica. A person plays the drums.,blip_base_00140__e4,blip_base_00140
,very_low,0.0395,15,scrub,action,False,v_ng14GLT_hHQ,outputs/annotation/frames/videoxum/v_ng14GLT_hHQ.png, man is kneeling on the kitchen floor. He starts scrubbing the floor with a rag. He rinses the floor clean with soap.,blip_base_00012__e5,blip_base_00012
,very_high,0.8703,8,harp,object,False,v_0RIc6mwDRaQ,outputs/annotation/frames/videoxum/v_0RIc6mwDRaQ.png, woman plays a harp in a large church. The woman finishes playing the harp.,blip_base_00093__e2,blip_base_00093
,low,0.1135,0,camera,setting,False,v_b3mJ5rPzDv8,outputs/annotation/frames/videoxum/v_b3mJ5rPzDv8.png, intro leads into an older man with a handlebar mustache speaking to the camera while his name and business is captioned on the side. The man then begins shaving his beard while the camera captures hi,blip_base_01364__e5,blip_base_01364
,very_high,0.5877,10,bartender,person,False,v_sWtwatYMbX0,outputs/annotation/frames/videoxum/v_sWtwatYMbX0.png, is shown being poured into a glass and leads with a bartender mixing various liquids into a mixer. The man mixes various liquors into the glass and mixes them all together in a bowl. He pours the mix,blip_base_01404__e1,blip_base_01404
,very_high,0.9914,5,walks up to the end of the slide,action,False,v_OEQM6wYtYlk,outputs/annotation/frames/videoxum/v_OEQM6wYtYlk.png, tall adult male is walking up and extremely long slide at an outdoor kid's wooden park. The boy slides down the slide and lands in the sand. The kid walks up to the end of the slide.,blip_base_01275__e9,blip_base_01275
,high,0.3807,13,shovel,action,False,v_a1WhnMcTbrY,outputs/annotation/frames/videoxum/v_a1WhnMcTbrY.png, guy hold a shovel over his shoulder while recording himself. The guy shovel the sidewalk.,blip_base_00022__e5,blip_base_00022
,low,0.1426,8,female,person,False,v_CN01Gm2Yc4k,outputs/annotation/frames/videoxum/v_CN01Gm2Yc4k.png, female is shown straddling a punching bag and doing sit-ups with it. She continues moving back and fourth while the camera captures her movements.,blip_base_02321__e1,blip_base_02321
,high,0.4151,2,man in a red shirt,person,False,v_HWV_ccmZVPA,outputs/annotation/frames/videoxum/v_HWV_ccmZVPA.png, are dancing having fun at a party. A man in a red shirt is talking to the camera. A woman in a blue shirt is dancing.,blip_base_00004__e1,blip_base_00004
,very_high,0.9288,8,bagpipes,object,False,v_p1gH8y8X0kA,outputs/annotation/frames/videoxum/v_p1gH8y8X0kA.png," man in blue uniform is playing bagpipes, he is blowing the pipe then pressing a tube as he plays. He plays for a long time and then stops.",blip_base_01678__e2,blip_base_01678
,very_low,0.0337,1,woman in a blue shirt,person,False,v_EwEV5_sHGJk,outputs/annotation/frames/videoxum/v_EwEV5_sHGJk.png, blue cloth with several large pink flowers is laying on a blue ironing board. A woman in a blue shirt is ironing the blue cloth on the white board. She shows off the finished product.,blip_base_02547__e3,blip_base_02547
,very_low,0.0346,13,play,action,False,v_4x0LdQRN248,outputs/annotation/frames/videoxum/v_4x0LdQRN248.png, man is standing at a table with a blue mask on. He is playing a game of lacrosse. He hits the ball back and forth.,blip_base_02194__e5,blip_base_02194
,very_low,0.0047,13,towel,object,False,v_xzuQIbnXt2U,outputs/annotation/frames/videoxum/v_xzuQIbnXt2U.png, man lefts up a friend upside down onto his shoulders. The friend washes his face off with a rag. The man puts a towel over his face.,blip_base_03288__e7,blip_base_03288
,high,0.3655,0,canyon,setting,False,v_D3NZ45e9llI,outputs/annotation/frames/videoxum/v_D3NZ45e9llI.png," helicoptor flies over a canyon, then we see people gearing up in the wilderness. We then see a helicopter flying over the canyon.",blip_base_00374__e2,blip_base_00374
,mid,0.2767,2,various people,person,False,v_g_AwwSsBj0s,outputs/annotation/frames/videoxum/v_g_AwwSsBj0s.png, camera pans around various people riding around on roller blades inside a mall. A man is seen speaking to the camera while more shots are shown of people playing with one another.,blip_base_01808__e1,blip_base_01808
,very_high,0.997,2,putting wheels on the toy,action,False,v_5n8wY8hwy3Y,outputs/annotation/frames/videoxum/v_5n8wY8hwy3Y.png, close up of childrens toys are shown followed by a person's hands putting wheels on the toy. The person spins the toy around and ends with text across the screen.,blip_base_01755__e3,blip_base_01755
,high,0.3573,2,women,person,False,v_9XjHgUP5QW0,outputs/annotation/frames/videoxum/v_9XjHgUP5QW0.png, women are running down a sidewalk. A man is standing in front,blip_base_00083__e1,blip_base_00083
,very_high,0.5611,0,does a routine,action,False,v_lc-piYwzqsA,outputs/annotation/frames/videoxum/v_lc-piYwzqsA.png," gymnast gets on the pommelhorse and does a routine. Then, the gymnast dismounts and lands on the mat.",blip_base_01131__e4,blip_base_01131
,high,0.4148,9,ball,object,False,v_ps0a-GGomX4,outputs/annotation/frames/videoxum/v_ps0a-GGomX4.png, Asian male is standing outside on a field with a long stick in his hand. He begins to hit the ball back and forth across the field.,blip_base_01925__e4,blip_base_01925
,very_high,0.631,4,sink,setting,False,v_QryL-hVKAOA,outputs/annotation/frames/videoxum/v_QryL-hVKAOA.png, little girl is putting the spoon on the other side of the sink. The little girl put the bowl on top of the water.,blip_base_00180__e3,blip_base_00180
,very_low,0.0345,0,bagpipe,object,False,v_fE3j74_s4KY,outputs/annotation/frames/videoxum/v_fE3j74_s4KY.png, see a blue opening screen and a photo of a man. We see a title screen and see a man playing a bagpipe. The man plays again and we see the title screen.,blip_base_01788__e5,blip_base_01788
,low,0.059,1,cheers on,action,False,v_oyLTgy93soQ,outputs/annotation/frames/videoxum/v_oyLTgy93soQ.png," gymnast holds a heavy ball on his right hand, then the gymnast turns to his side and throws the ball to the ground while people watch him. The gymnast swings the weight on his left hand while the cro",blip_base_02512__e12,blip_base_02512
,low,0.0702,0,sidewalk,setting,False,v_JQpx7CcTstU,outputs/annotation/frames/videoxum/v_JQpx7CcTstU.png, are standing going no sliders. people are standing in the middle of the sidewalk.,blip_base_01025__e2,blip_base_01025
,mid,0.1965,0,sits,action,False,v_rXgC48CLncg,outputs/annotation/frames/videoxum/v_rXgC48CLncg.png, woman sits in a chair at a salon. The woman applies a lotion to the back of the head of the woman's head. The person finishes the lotion and sets it aside.,blip_base_03144__e4,blip_base_03144
,very_high,0.7824,6,hockey,object,False,v_5ssP_EapV9Q,outputs/annotation/frames/videoxum/v_5ssP_EapV9Q.png, group of players are seen playing hockey on the ice. The game continues on as the players continue to play.,blip_base_03389__e3,blip_base_03389
,low,0.1417,12,field,setting,False,v_MHhMO3yhcfU,outputs/annotation/frames/videoxum/v_MHhMO3yhcfU.png,ures of several men are shown out in a field taming a bull. The bull charges the man in front of him and knocks him to the ground. A replay of the incident is shown in slow motion.,blip_base_01830__e3,blip_base_01830
,mid,0.1963,5,track,setting,False,v_7vgokK5_Pvc,outputs/annotation/frames/videoxum/v_7vgokK5_Pvc.png," couple of boys prepare to run toward a swing. They run up and down the track, trying to hit each other.",blip_base_02148__e5,blip_base_02148
,mid,0.1869,15,speak,action,False,v_3TxZTZEEg44,outputs/annotation/frames/videoxum/v_3TxZTZEEg44.png, man is seen speaking to the camera while holding a tennis racket and leads into shots of him hitting the ball with another on a field. The man continues speaking while hitting the tennis ball and end,blip_base_03200__e4,blip_base_03200
,low,0.1487,1,rub,action,False,v_yl3bjdUZrmM,outputs/annotation/frames/videoxum/v_yl3bjdUZrmM.png, person is seen pumping out sunscreen to kids as they rub it all over their skin. The camera pans all around the kids while they continue to rub it off.,blip_base_01106__e5,blip_base_01106
,mid,0.2775,0,stand,action,False,v_sGwra7t-ARo,outputs/annotation/frames/videoxum/v_sGwra7t-ARo.png, athletic woman is seen standing ready then runs down a long track into a sand pit. She jumps onto the mat and jumps back onto the track.,blip_base_01084__e5,blip_base_01084
,very_low,0.0013,7,sails,action,False,v_DrQgYA5_8VA,outputs/annotation/frames/videoxum/v_DrQgYA5_8VA.png, person sails in a boat in the river. A person stands in front of the boat.,blip_base_01780__e2,blip_base_01780
,very_low,0.0161,8,"man with a goatee, long hair, and dressy hat and clothing",person,False,v_noKDv_a8u-Y,outputs/annotation/frames/videoxum/v_noKDv_a8u-Y.png," man with a goatee, long hair, and dressy hat and clothing is playing a guitar. The man is playing the guitar.",blip_base_00986__e1,blip_base_00986
,very_low,0.0189,12,walks away,action,False,v_AAfFlwaXW3c,outputs/annotation/frames/videoxum/v_AAfFlwaXW3c.png, works in a construction site. A man stands in the middle of the construction site and talks to the camera. The man stands up and walks away.,blip_base_00617__e5,blip_base_00617
,very_high,0.639,2,swim,action,False,v_FLImHIKzzm4,outputs/annotation/frames/videoxum/v_FLImHIKzzm4.png, are swimming in a swimming pool. A man in a red shirt is talking to the camera. A person in a blue shirt is swimming in the pool.,blip_base_01904__e5,blip_base_01904
,very_high,0.9774,6,snow covered parking lot,setting,False,v_yAkVtmP7654,outputs/annotation/frames/videoxum/v_yAkVtmP7654.png, are walking in a snow covered parking lot. A person is shoveling snow off of a car. The person shovels snow off the car.,blip_base_01638__e2,blip_base_01638
,high,0.3161,12,woman,person,False,v_SgnBsgrqfj0,outputs/annotation/frames/videoxum/v_SgnBsgrqfj0.png, woman holds a bottle with liquid and explains showing the label. The woman pours the liquid into the bottle and puts a lid on it. She puts the lid back on.,blip_base_00686__e1,blip_base_00686
,very_high,0.966,8,center of children sitting making a circle,setting,False,v_8FO4W-SBpxs,outputs/annotation/frames/videoxum/v_8FO4W-SBpxs.png, boys perform martial art movements in the center of children sitting making a circle. The boys continue to perform the movements as the camera captures them from different angles.,blip_base_03053__e3,blip_base_03053
,very_high,0.8767,10,doing weightlifting,action,False,v_i1PpX1IOcIs,outputs/annotation/frames/videoxum/v_i1PpX1IOcIs.png, is standing in a gum doing weightlifting while other people in theback are doing exercise. a man in a white shirt is doing a weightlifting in the gum.,blip_base_02935__e2,blip_base_02935
,very_high,0.6051,15,speaking,action,False,v_32H1n87WgCM,outputs/annotation/frames/videoxum/v_32H1n87WgCM.png, people are seen sitting behind a desk and leads into the woman speaking and a boy doing karate. The boy moves back and fourth while the girl continues to speak and the boy continues to dance.,blip_base_02435__e6,blip_base_02435
,high,0.3171,1,man,person,False,v_6PnPu_cLCvE,outputs/annotation/frames/videoxum/v_6PnPu_cLCvE.png, man is seen smoking a cigarette then stomping it out and carrying a monkey on his back. The man continues to smoke while the camera captures his movements.,blip_base_02292__e1,blip_base_02292
,very_low,0.0253,3,harmonica,object,False,v_tCfu0LplM64,outputs/annotation/frames/videoxum/v_tCfu0LplM64.png, man is sitting behind a table. He is playing a harmonica. He hits the harmonica back and forth.,blip_base_03165__e5,blip_base_03165
,very_low,0.0074,0,walk into,action,False,v_-U4lNtzVQ8s,outputs/annotation/frames/videoxum/v_-U4lNtzVQ8s.png, man sits on a bench to pull off his jeans. The man pulls off his shirt and puts it on the table. A man walks into the room.,blip_base_00478__e11,blip_base_00478
,high,0.3912,15,street,setting,False,v_BZAzrFF5emE,outputs/annotation/frames/videoxum/v_BZAzrFF5emE.png, man in the street talks to the camera while he holds a skateboard. The man skateboards down a street. The skateboard skates down a busy street.,blip_base_02036__e3,blip_base_02036
,very_high,0.5137,11,bowling ball,object,False,v_cFzo-Zgxk1M,outputs/annotation/frames/videoxum/v_cFzo-Zgxk1M.png, man throws a bowling ball. A man talks to the camera. The bowling ball lands on the ground.,blip_base_00559__e3,blip_base_00559
,mid,0.1567,6,throwing paint,action,False,v_sVT71OQjHE0,outputs/annotation/frames/videoxum/v_sVT71OQjHE0.png, woman is throwing paint onto a wall. She is painting a wall with a paint brush. She continues painting the wall.,blip_base_03776__e2,blip_base_03776
,very_low,0.0267,0,succeed,action,False,v_GKBYgS99oiI,outputs/annotation/frames/videoxum/v_GKBYgS99oiI.png," girl is shown trying to change a tire. She succeeds, and the tire is put back on.",blip_base_02607__e3,blip_base_02607
,high,0.4169,4,woman,person,False,v_HpJ2pr0ykqo,outputs/annotation/frames/videoxum/v_HpJ2pr0ykqo.png, woman paints the lower part of a gate with a hose while carrying on her back a backpack Sprayer. The woman continues painting the gate with the hose.,blip_base_00069__e1,blip_base_00069
,mid,0.1937,2,garment,object,False,v_xfhwYTFCGYY,outputs/annotation/frames/videoxum/v_xfhwYTFCGYY.png, woman is explaining the materials to iron garments. woman is ironing a garment and ironing it.,blip_base_03760__e5,blip_base_03760
,low,0.101,4,a boy,person,False,v_wB9LBEHR5-c,outputs/annotation/frames/videoxum/v_wB9LBEHR5-c.png," girls drive bumper cars and they get stuck with a bumper car of a boy, then they free and continue riding. Then, the girl gets stuck with the bumper car, then she free again.",blip_base_00570__e3,blip_base_00570
,mid,0.1737,0,sit,action,False,v_izZqZFVpW4c,outputs/annotation/frames/videoxum/v_izZqZFVpW4c.png, man is seen sitting on the ice with a fishing rod and showing under the water. The man continues fishing while the camera captures his movements.,blip_base_01263__e4,blip_base_01263
,high,0.3669,12,wall,object,False,v_E3UCEbGZmz0,outputs/annotation/frames/videoxum/v_E3UCEbGZmz0.png, person's leg is seen close up followed by a person painting a wall. The person continues painting the wall and ends with text across the screen.,blip_base_02756__e3,blip_base_02756
,very_low,0.0002,2,field,setting,False,v_UuJwtJBJ7oU,outputs/annotation/frames/videoxum/v_UuJwtJBJ7oU.png, man is seen sitting before a coach speaking to the camera. The man is then seen playing a game of lacrosse on the field. The coach speaks to the man and leads into him playing again.,blip_base_02887__e6,blip_base_02887
,very_low,0.0165,1,tattoo,action,False,v_G8OyFOhVGCI,outputs/annotation/frames/videoxum/v_G8OyFOhVGCI.png, close up of a tattoo shop is shown followed by a girl sitting in a chair and looking excited. The girl then begins tattooing her leg while the camera captures her movements.,blip_base_01152__e6,blip_base_01152
,very_high,0.5364,14,drive way,setting,False,v_3L0MnbQkLWM,outputs/annotation/frames/videoxum/v_3L0MnbQkLWM.png, young girl stands in the drive way. She is wearing a red tank top and shorts. She walks to the front of the store.,blip_base_03814__e2,blip_base_03814
,mid,0.2259,5,jumps over,action,False,v_19LxLS1_Yn0,outputs/annotation/frames/videoxum/v_19LxLS1_Yn0.png," male athlete runs down a track, then uses a pole to vault over onto a mat. The athlete runs up the track and jumps over onto the mat.",blip_base_03422__e5,blip_base_03422
,low,0.11,0,go up,action,False,v_z6U8CyJRNXw,outputs/annotation/frames/videoxum/v_z6U8CyJRNXw.png, man riding a surfboard is attached to a long rope as he goes up and off of several ramps. He goes down a set of ramps and lands on the sand.,blip_base_00945__e8,blip_base_00945
,very_low,0.0203,3,stand,action,False,v_i49blayQ93Q,outputs/annotation/frames/videoxum/v_i49blayQ93Q.png," sits on camels in the desert, then the camels that are on their knees stand and walk . The camels are in the center of a field, then one of them is on the ground and the other one is on his knees sta",blip_base_01542__e6,blip_base_01542
,mid,0.23,14,man,person,False,v_pXyT_AybrQ8,outputs/annotation/frames/videoxum/v_pXyT_AybrQ8.png," man demonstrates how to remove carpet from a carpeted, narrow, stairwell. The man removes the carpet from the stairwell with a tool.",blip_base_03775__e1,blip_base_03775
,very_low,0.0355,5,begins to play with,action,False,v_2icoQWmbocU,outputs/annotation/frames/videoxum/v_2icoQWmbocU.png, child walks out of a building in china. The child stands in front of a plate of china and begins to play with the china pieces. She finishes and shows off the finished product.,blip_base_02238__e7,blip_base_02238
,high,0.3599,11,solve,action,False,v_IoJoUIxzdac,outputs/annotation/frames/videoxum/v_IoJoUIxzdac.png, woman tries to solves a cube puzzle. The puzzle is solved. The woman solves the puzzle.,blip_base_01735__e4,blip_base_01735
,high,0.4029,6,large group of people,person,False,v_QQe2n2yjJuc,outputs/annotation/frames/videoxum/v_QQe2n2yjJuc.png, large group of people are seen playing a soccer match as well as audience members watching their reactions. The game continues on as the people continue to play and the game ends.,blip_base_01705__e1,blip_base_01705
,mid,0.1613,6,street,setting,False,v_Z1N185E4gsk,outputs/annotation/frames/videoxum/v_Z1N185E4gsk.png, snow is falling outside on the street. A man is shoveling snow off of a car. He uses a shovel to scrape the snow off the car.,blip_base_03580__e1,blip_base_03580
,high,0.3063,8,presents,object,False,v_6skP3w9WDIM,outputs/annotation/frames/videoxum/v_6skP3w9WDIM.png, group of girls are seen sitting around the floor wrapping presents as well as another group of people wrapping presents. The girls continue wrapping presents while the camera captures them from diffe,blip_base_03511__e3,blip_base_03511
,high,0.4055,4,shave,action,False,v_od1jHUzgrAU,outputs/annotation/frames/videoxum/v_od1jHUzgrAU.png, man is standing inside a bathroom. He puts shaving cream on his face. He uses a razor to shave his beard.,blip_base_03248__e7,blip_base_03248
,very_low,0.0398,13,rock paper scissors,object,False,v_rvcSqYeUZ9s,outputs/annotation/frames/videoxum/v_rvcSqYeUZ9s.png," couple of men are inside a boat, laughing and talking. They are playing a game of rock paper scissors. They laugh and joke with one another.",blip_base_00908__e3,blip_base_00908
,low,0.1046,0,show,action,False,v_DUb48prwNZk,outputs/annotation/frames/videoxum/v_DUb48prwNZk.png, close up of tin foil is shown leading a woman taking a large hit out of a hookah hose. She continues to hit the object with the stick and ends by speaking to the camera.,blip_base_03908__e5,blip_base_03908
,low,0.1481,12,clip claws,action,False,v_wy_oDiDK6lk,outputs/annotation/frames/videoxum/v_wy_oDiDK6lk.png, lady sits on a couch and clips her cat's claws. The lady pets the cat's head.,blip_base_02424__e4,blip_base_02424
,low,0.096,0,pull,action,False,v_GavbA_SHlVM,outputs/annotation/frames/videoxum/v_GavbA_SHlVM.png, people are seen pulling an object out of a truck with one man standing behind them. The man then puts the object back into the truck while the camera captures his movements.,blip_base_02787__e5,blip_base_02787
,mid,0.2859,5,person,person,False,v_hcFw88RcAbo,outputs/annotation/frames/videoxum/v_hcFw88RcAbo.png, person is seen moping a floor while looking all around himself. The man continues to mop the floor while the camera captures his movements.,blip_base_01237__e1,blip_base_01237
,very_low,0.0152,9,talking,action,False,v_xXTfM9xXFQM,outputs/annotation/frames/videoxum/v_xXTfM9xXFQM.png," man is standing in the middle of the road, wearing stilts. He is talking to the camera as he moves along the road.",blip_base_00119__e5,blip_base_00119
,mid,0.2549,9,woman,person,False,v_bmWICdhvyJw,outputs/annotation/frames/videoxum/v_bmWICdhvyJw.png, woman is on a high beam. She is doing a gymnastics routine. She jumps off the beam and onto the mat.,blip_base_00199__e1,blip_base_00199
,high,0.3132,6,water,setting,False,v_-2VzSMAdzl4,outputs/annotation/frames/videoxum/v_-2VzSMAdzl4.png, men travel in a car pulling a boat. A man in a boat is standing in the water holding a rope. The man in the boat pulls the rope.,blip_base_02253__e5,blip_base_02253
,very_high,0.6648,14,perform a routine,action,False,v_OwchMqCYaF4,outputs/annotation/frames/videoxum/v_OwchMqCYaF4.png, group of cheerleaders get in formation on a football field. The cheerleaders perform a routine on the field.,blip_base_02603__e4,blip_base_02603
,high,0.4333,2,child,person,False,v_7hvq4VqEGCE,outputs/annotation/frames/videoxum/v_7hvq4VqEGCE.png, child is having its eye looked at. A man in a blue shirt is talking to the camera. The man in the blue shirt continues to talk.,blip_base_00647__e1,blip_base_00647
,very_low,0.0488,8,pans around,action,False,v_5BCWB7Pf2Tk,outputs/annotation/frames/videoxum/v_5BCWB7Pf2Tk.png, camera pans around an area followed by a person riding on a skateboard. The person continues riding around on the skateboard while the camera captures their movements.,blip_base_02690__e3,blip_base_02690
,low,0.1012,0,riding,action,False,v_AJ_a4fE-rR0,outputs/annotation/frames/videoxum/v_AJ_a4fE-rR0.png, clips begins of people riding on surfboards on large waves and crashing into the water. More clips are shown of people crashing into each other as well as into the waves.,blip_base_02229__e4,blip_base_02229
