judgment,bucket,blip_max,blip_argmax_frame,surface,type,malformed,video_id,frame_grid_path,summary_text,entity_id,summary_id
,high,0.3482,5,garlic,ingredient,False,fnbXolhuE7k,outputs/annotation/frames/youcook2/fnbXolhuE7k.png,"ure a pressureilsurealaala with garlic, gingerilsils, salt, saltmeric, onions, onions. Cooki, onions onions, and green paste paste, onions for a deliciousalalal.",blip_base_00199__e2,blip_base_00199
,very_high,0.64,10,pan,tool,False,m88rF0rwHo8,outputs/annotation/frames/youcook2/m88rF0rwHo8.png,"- a tofurawnrawn tofu with tofurawn, onionrawn, p, sugar, rad noodles, and eggs in a pan dish.",blip_base_00155__e8,blip_base_00155
,high,0.4395,11,broth,ingredient,False,7R5MVNE-ePU,outputs/annotation/frames/youcook2/7R5MVNE-ePU.png,"are clamsams, bacon bacon, carrot in olive oil oil, carrot cubes, cabbage broth, and cabbage in a flavorful broth broth.",blip_base_00037__e6,blip_base_00037
,very_high,0.6962,0,fry,action,False,sjh57ujp52M,outputs/annotation/frames/youcook2/sjh57ujp52M.png," fish fish in flour flour, and coat fry water. deep fry until golden and deep until golden brown.",blip_base_00094__e4,blip_base_00094
,very_low,0.0402,10,egg noodles,ingredient,False,T_o_T3LEYLY,outputs/annotation/frames/youcook2/T_o_T3LEYLY.png," shrimp shrimp with egg, mushrooms, and egg. Fill filling the egg with egg noodles, serve.",blip_base_00343__e4,blip_base_00343
,high,0.3078,8,shrimp,ingredient,False,ysUibvVCpP8,outputs/annotation/frames/youcook2/ysUibvVCpP8.png,"are shrimp shrimp by combining ho with chili garlic, lettuce garlic, cucumberumber, carrotsi, carrots, and rice noodles noodles, then fold rice rice in rice and serve.",blip_base_00321__e1,blip_base_00321
,low,0.117,10,frankwerterstersters,ingredient,True,yxjnWx6TaQ8,outputs/annotation/frames/youcook2/yxjnWx6TaQ8.png,"proof, cornmeal, sugar, sugar powder, and milkers. Roll frankwerterstersters in batterters, rolling, and serve them until golden.",blip_base_00102__e6,blip_base_00102
,very_low,0.0496,14,garlic spicesan cheese,ingredient,True,9GIPE0aeVNI,outputs/annotation/frames/youcook2/9GIPE0aeVNI.png," a tang olive salad with lemon and garlic sauce, garlic peppers, garlic spicesan cheese, and dressing with sauceesanan cheese cheese.",blip_base_00151__e5,blip_base_00151
,very_low,0.0158,0,green onion,ingredient,False,lC8B_Yx6Qzg,outputs/annotation/frames/youcook2/lC8B_Yx6Qzg.png," a sum Eastern of cucumber mixture mixture, tomato, green onion, green, mint, and pars mint. T mint, lemon mint, garlicac, and serveac.",blip_base_00388__e3,blip_base_00388
,very_low,0.0273,10,olive juice,ingredient,False,HdQzPLk_KiA,outputs/annotation/frames/youcook2/HdQzPLk_KiA.png,"afafasas with pars, onion, chili, c powder, lime juice, olive juice juice, and pepper into balls. Shape into balls balls, shape into balls,",blip_base_00297__e6,blip_base_00297
,low,0.0961,2,garlicmeric,ingredient,True,sdB8qBlLS2E,outputs/annotation/frames/youcook2/sdB8qBlLS2E.png,"- lamb with card flakes, and gingermeric. S lamb with garlicmeric, ginger paste, and tomato paste.",blip_base_00157__e4,blip_base_00157
,very_high,0.5102,4,pan,ingredient,False,LKrI9pGpM78,outputs/annotation/frames/youcook2/LKrI9pGpM78.png,"are spaghetti spaghetti spaghetti, cook gu gu, mix eggolol, and y garn in a pan brown. Shape eggs with pe y and pecorino.",blip_base_00377__e5,blip_base_00377
,low,0.1164,5,soy sauce,ingredient,False,aYjy__xnegM,outputs/annotation/frames/youcook2/aYjy__xnegM.png," Korean Korean in sauce sauce, garlic, soy sauce, and soy sauce in a bowl.",blip_base_00257__e3,blip_base_00257
,mid,0.1535,14,lettuce pick,ingredient,True,gZuDMKXWU_E,outputs/annotation/frames/youcook2/gZuDMKXWU_E.png," beef beef beef and beef a flavorful beefattattiesiesies, layer pick, lettuce pick pick, tomato pick, and tomato pick pick on b.",blip_base_00154__e2,blip_base_00154
,low,0.1369,5,y garn,ingredient,True,LKrI9pGpM78,outputs/annotation/frames/youcook2/LKrI9pGpM78.png,"are spaghetti spaghetti spaghetti, cook gu gu, mix eggolol, and y garn in a pan brown. Shape eggs with pe y and pecorino.",blip_base_00377__e4,blip_base_00377
,very_high,0.8735,1,meat,ingredient,False,XbTA0SGOdwk,outputs/annotation/frames/youcook2/XbTA0SGOdwk.png,"are a flavorful pasta pasta by combining oil with garlic, seasoncesters, breadters, tomatoes, and eggrika. Fry meat the sauce with basil and basil leaves.",blip_base_00415__e8,blip_base_00415
,low,0.1199,11,flavorful,attribute,False,DBgap0YANhs,outputs/annotation/frames/youcook2/DBgap0YANhs.png,"are a flavorful yogurtanianiani by mixing yogurt vegetables, cheese cream, mintiander, tomatoes, tomatoes powder, and onionsiced, then adding fried with rice onions, soaked, and fried onions.",blip_base_00008__e13,blip_base_00008
,very_low,0.006,2,lamb,ingredient,False,5nh2CP22dgY,outputs/annotation/frames/youcook2/5nh2CP22dgY.png,"aut lamb with flour, onion, mushrooms, Worcesters, and rose pure. Bake with mashed potatoes potatoes potatoes, tomato, and season with mashedmesan.",blip_base_00080__e1,blip_base_00080
,very_high,0.7604,7,ure a pressureilsurealaala,action,True,fnbXolhuE7k,outputs/annotation/frames/youcook2/fnbXolhuE7k.png,"ure a pressureilsurealaala with garlic, gingerilsils, salt, saltmeric, onions, onions. Cooki, onions onions, and green paste paste, onions for a deliciousalalal.",blip_base_00199__e1,blip_base_00199
,mid,0.2226,13,ososas,ingredient,True,ekgZfuxsz_4,outputs/annotation/frames/youcook2/ekgZfuxsz_4.png,"ososas with flourhee, oilumin, and c. Shapeos to makeos with a dough, deep fry, and deep fry to make.",blip_base_00164__e1,blip_base_00164
,very_low,0.0305,9,flour,ingredient,False,uYBTguvz4tc,outputs/annotation/frames/youcook2/uYBTguvz4tc.png," bacon bacon in flour, then cook lock with vegetables, carrotsy, onions vegetables, and herbsings. Serve in a tomato paste with tomato, thyings, and mushrooms before filling.",blip_base_00330__e2,blip_base_00330
,mid,0.2214,12,servefdon,action,True,7r6JQycloEs,outputs/annotation/frames/youcook2/7r6JQycloEs.png,"- garlic and veggies peppers with garlic peppers, red peppers, greens peppers, and greens in a flavorful u. Servefdon with brothdon noodles and broth.",blip_base_00233__e9,blip_base_00233
,high,0.3945,4,potato,ingredient,False,WlkaUxBwURQ,outputs/annotation/frames/youcook2/WlkaUxBwURQ.png,"oil potato and mash mash potatoes with milk, green onions, salt, and pepper. Mix with mashed onions with pars, serveish, and garnishish with parsley.",blip_base_00344__e1,blip_base_00344
,high,0.4534,13,korean ribs,ingredient,False,yTPJ_u_qxDU,outputs/annotation/frames/youcook2/yTPJ_u_qxDU.png,"inateinate Korean ribs in soy sauce, sugar wine, white onion, honey, and season sauce in a sauce sauce.",blip_base_00376__e1,blip_base_00376
,very_high,0.741,15,garlic paste,ingredient,False,Odv6ltYAMw4,outputs/annotation/frames/youcook2/Odv6ltYAMw4.png,"endpepe, make, garlic, garlic paste, salt, pepper, oil, and oil oil in a food processor.",blip_base_00365__e3,blip_base_00365
,very_high,0.9288,8,tomato puree,ingredient,False,EJm2J0WqRcY,outputs/annotation/frames/youcook2/EJm2J0WqRcY.png," bacon bacon, season flakes flakes with vodka, tomato puree, heavy, and parsleyley.",blip_base_00434__e4,blip_base_00434
,very_low,0.016,2,milk,ingredient,False,We2CzpjPD3k,outputs/annotation/frames/youcook2/We2CzpjPD3k.png,"ry sausage, onionek, leek, and le in water stock with water, boiled potatoes, milk, and mash mustard.",blip_base_00331__e7,blip_base_00331
,high,0.4443,7,seasoning,ingredient,False,e8S1vFC8zYk,outputs/annotation/frames/youcook2/e8S1vFC8zYk.png," mac mac, cook with butter, milk, and seasoning seasoning. Fill with seasoning, then bake with cheese cheese, bake in oven.",blip_base_00448__e4,blip_base_00448
,low,0.1381,1,cheese,ingredient,False,dMhoqii0Cq0,outputs/annotation/frames/youcook2/dMhoqii0Cq0.png," a ham ham cheese and cheese cheese on cheese bread with a ham, ham cheese, and cheese.",blip_base_00114__e2,blip_base_00114
,high,0.4068,9,fryery,action,True,WqfselLH4MQ,outputs/annotation/frames/youcook2/WqfselLH4MQ.png," chicken wings and drum served with butter, then fryery in butter sauce, hot sauce, vinegar, vinegarayay, cay, and tomato k.",blip_base_00230__e9,blip_base_00230
,low,0.0674,1,finish,action,False,95WMX64RIBc,outputs/annotation/frames/youcook2/95WMX64RIBc.png,"are a savoteailsails by mixing herbs herbs herbs, lemon herbs, garlicince, garlicise, and wine. Finish with butter shells shells and serve with par paran.",blip_base_00075__e7,blip_base_00075
,mid,0.2027,6,broccoli,ingredient,False,TgttBprZXDY,outputs/annotation/frames/youcook2/TgttBprZXDY.png,"oil broccoli, pasta with pastaoni, pepperzzarella, mozz cheese, andalian dressing dressing.",blip_base_00177__e1,blip_base_00177
,high,0.3048,12,batterters,ingredient,True,yxjnWx6TaQ8,outputs/annotation/frames/youcook2/yxjnWx6TaQ8.png,"proof, cornmeal, sugar, sugar powder, and milkers. Roll frankwerterstersters in batterters, rolling, and serve them until golden.",blip_base_00102__e7,blip_base_00102
,very_low,0.0495,7,spices,ingredient,False,0uaKitJaqmI,outputs/annotation/frames/youcook2/0uaKitJaqmI.png," beef beef with onions, spices, waterillonillon, and Worters. Serve with nut potatoes potatoes, creamces, cream, and a cheddar before creamy.",blip_base_00020__e3,blip_base_00020
,mid,0.236,3,green pepper,ingredient,False,3V4MxH2GuIU,outputs/annotation/frames/youcook2/3V4MxH2GuIU.png," chicken chicken chicken with onions, red pepper, green pepper, and greeniy sauce sauce. Grill togetheroku in a kiyabobsobsobs, and serve k on kobs.",blip_base_00099__e4,blip_base_00099
,mid,0.2066,14,serve,action,False,QISvGTL2VDc,outputs/annotation/frames/youcook2/QISvGTL2VDc.png,"oil fish fish a noodles by cookingaksaks cakes, noodlesaksa, noodles milk, and gravy milk. Serve a gravy with laksa with gravyaa and gravy.",blip_base_00081__e7,blip_base_00081
,high,0.3247,10,cook,action,False,DeiX_otgD1Q,outputs/annotation/frames/youcook2/DeiX_otgD1Q.png," potato potato potatoes potatoes potatoes with salt potatoes potatoes, layers, and mash cooked in a creamy therm, cream with butter milk milk, spring, and pars until golden and parsish with spring oni",blip_base_00166__e7,blip_base_00166
,very_high,0.5446,12,bake,action,False,5nh2CP22dgY,outputs/annotation/frames/youcook2/5nh2CP22dgY.png,"aut lamb with flour, onion, mushrooms, Worcesters, and rose pure. Bake with mashed potatoes potatoes potatoes, tomato, and season with mashedmesan.",blip_base_00080__e11,blip_base_00080
,very_high,0.7867,12,tofu,ingredient,False,9pJToG30LdM,outputs/annotation/frames/youcook2/9pJToG30LdM.png,"-f with chicken paste, and tofuok in a potok. Add tofu with garlic, garlic, cornst-, and sc with sings",blip_base_00142__e3,blip_base_00142
,very_high,0.8498,7,rainsins,ingredient,True,JWcAs8biQFU,outputs/annotation/frames/youcook2/JWcAs8biQFU.png,"are celery by mixing chopped apples, celeryins, rainsins, cran, cranberries, and mayiseise in chill.",blip_base_00249__e3,blip_base_00249
,high,0.4934,8,baking powder,ingredient,False,xkKuIlYSMMU,outputs/annotation/frames/youcook2/xkKuIlYSMMU.png,"are a batter pol with flour, sugar, pol pol, baking powder, egg, and milk fry. Make fry in oil, deep fry until golden, then deep until golden.",blip_base_00047__e5,blip_base_00047
,mid,0.2592,11,batter flour batter,ingredient,True,O7ONcb3qhMU,outputs/annotation/frames/youcook2/O7ONcb3qhMU.png," rings rings rings in a batter flour batter batter, coat batter in golden batter, then drain until golden towels on paper towels.",blip_base_00323__e2,blip_base_00323
,low,0.1002,15,ho,action,True,sSO2wO-yaHw,outputs/annotation/frames/youcook2/sSO2wO-yaHw.png,"-- pork pork pork with porkok, then add in scrambled eggs with scrambled noodles sauce, ho noodles in a w and ho with noodles and hoisin.",blip_base_00023__e9,blip_base_00023
,very_low,0.0449,15,white onion,ingredient,False,yTPJ_u_qxDU,outputs/annotation/frames/youcook2/yTPJ_u_qxDU.png,"inateinate Korean ribs in soy sauce, sugar wine, white onion, honey, and season sauce in a sauce sauce.",blip_base_00376__e4,blip_base_00376
,very_high,0.8505,14,lime,ingredient,False,mV3m2svj3XE,outputs/annotation/frames/youcook2/mV3m2svj3XE.png,"-- with fish sauce, lime, and wok for a flavorful w with soy sauce, and vegetables.",blip_base_00209__e2,blip_base_00209
,very_high,0.6657,14,deep fry,action,False,vU2lND4YQjM,outputs/annotation/frames/youcook2/vU2lND4YQjM.png,"are shrimp by make shrimpits shrimp with soy, soy sauce, s oil, and deep fry until golden brown brown. Fry shpspsGrGrGr.",blip_base_00405__e5,blip_base_00405
,mid,0.2112,2,season,action,False,9Y9_OBnJub0,outputs/annotation/frames/youcook2/9Y9_OBnJub0.png,"are bacon, bacon y, egg yolk, cream, cream with cream pepper, paresanan, cheesean, and parsley cheese. Season with black pasta cheese, pars cheese cheese cheese, and stirring.",blip_base_00291__e8,blip_base_00291
,low,0.0715,11,bell peppers,ingredient,False,7NptUiW8hJw,outputs/annotation/frames/youcook2/7NptUiW8hJw.png,"are a flavorfularonaroniii saladi by combiningaronaronaron, vinegararonise, vinegar mustard, celery, greenery, cel bell peppers, and onions bell. T a flavorful bell salad.",blip_base_00196__e6,blip_base_00196
,high,0.4461,5,prep,action,True,RqgN6iWMkb0,outputs/annotation/frames/youcook2/RqgN6iWMkb0.png,"PrepPrepareareare ginger a flavorful with ginger, vegetables, and green sauce, then mix broth with sugar sauce, sake sauce, mis, miso, chiliesame, and vegetableesame. Serve with pork pork pork with po",blip_base_00156__e10,blip_base_00156
,very_low,0.0041,0,combine,action,False,ysRLGUndzgg,outputs/annotation/frames/youcook2/ysRLGUndzgg.png," a flavorful-lele soup by combining carrots carrots carrots, onions peppers, cabbage, ginger, soy sauce sauce, and hot. Serve with green sauce saucea, root powderaa, and tofu tofu.",blip_base_00087__e12,blip_base_00087
,low,0.0518,0,tomatoes,ingredient,False,DBgap0YANhs,outputs/annotation/frames/youcook2/DBgap0YANhs.png,"are a flavorful yogurtanianiani by mixing yogurt vegetables, cheese cream, mintiander, tomatoes, tomatoes powder, and onionsiced, then adding fried with rice onions, soaked, and fried onions.",blip_base_00008__e6,blip_base_00008
,low,0.1457,14,serve,action,False,o9kndEZvsnY,outputs/annotation/frames/youcook2/o9kndEZvsnY.png," udon noodles noodles pad pad with a broth broth broth and vegetable with vegetables and vegetables balls. Serve fish balls with vegetables noodles vegetables, and serve to serving cooked.",blip_base_00018__e6,blip_base_00018
,mid,0.2043,15,hotok,ingredient,True,v_dkYNq8G9Y,outputs/annotation/frames/youcook2/v_dkYNq8G9Y.png,"-f chicken by mar fry stock, vinegar, vinegarisin, sisin, and eggisin. Serveff, sryry, then stir in hotok and s.",blip_base_00176__e10,blip_base_00176
,very_high,0.6899,9,peppers,ingredient,False,f2uDKzq8WM0,outputs/annotation/frames/youcook2/f2uDKzq8WM0.png," a grilledalal hot with onion onion onion peppers peppers, cookalenoeno between sausage with bacon, baconal, baconetchupo, wrapoo, and vegetablesoo.",blip_base_00308__e3,blip_base_00308
,mid,0.1904,5,chicken,ingredient,False,cQ8mt5ACO0A,outputs/annotation/frames/youcook2/cQ8mt5ACO0A.png,"--f chicken chicken chicken in a pan chicken, ginger ginger, carrots, carrots powder, and curry powder powder, soyisin, soy sauce sauce, hoisin, and waterisinnuts.",blip_base_00407__e1,blip_base_00407
,high,0.4285,1,bread,ingredient,False,4bEtf7u4YtE,outputs/annotation/frames/youcook2/4bEtf7u4YtE.png,"heatballs a mixture mixture mixture of season, then mix bread bread, salt, milk, and ketchup. Bake cuboss sauce, then bake in a oven oven with mustardetchup and bake sugar.",blip_base_00229__e2,blip_base_00229
,very_high,0.823,14,shrimp,ingredient,False,GXnzgRC3sd4,outputs/annotation/frames/youcook2/GXnzgRC3sd4.png," fish fish by straighten fish in a batter batter batter, baking powder, bakingesame, and saltesame oil until crispy. Coat shrimp in s oil until golden.",blip_base_00120__e8,blip_base_00120
,low,0.1129,14,saus,ingredient,True,186EQzPPHW8,outputs/annotation/frames/youcook2/186EQzPPHW8.png,"oil potatoes with onions, saus, then mix potatoes onions with ch, cabbage, and cabbageives.",blip_base_00304__e3,blip_base_00304
,high,0.3258,4,mixingeringering,action,True,Re46osq_NkI,outputs/annotation/frames/youcook2/Re46osq_NkI.png," a vegetable stickers stickers stickers by mixingeringering with cabbage, cabbage onions, pork sauce, and saltesame oil. Cook the skilletppersppers with cooked and cook until cooking.",blip_base_00238__e6,blip_base_00238
,very_low,0.0154,10,olive oil,ingredient,False,vWrOd9Ur0po,outputs/annotation/frames/youcook2/vWrOd9Ur0po.png," lamb lamb lamb stew lamb lamb dish lamb lamb by season with pepper pepper pepper, salt and garlicireire, lemon green sauce, and tomato ske skewerobsobs, serve over overobs, and olive on ske over with",blip_base_00354__e7,blip_base_00354
,very_low,0.0078,10,c powder,ingredient,True,HdQzPLk_KiA,outputs/annotation/frames/youcook2/HdQzPLk_KiA.png,"afafasas with pars, onion, chili, c powder, lime juice, olive juice juice, and pepper into balls. Shape into balls balls, shape into balls,",blip_base_00297__e4,blip_base_00297
,low,0.1103,7,pepper powder,ingredient,False,3jDAyeKeYFA,outputs/annotation/frames/youcook2/3jDAyeKeYFA.png," squid squid with egg and water, then deep with pepper spice in pepper powder.",blip_base_00443__e5,blip_base_00443
,high,0.4139,6,bacon,ingredient,False,c9eELn4axpg,outputs/annotation/frames/youcook2/c9eELn4axpg.png," a classic toast toast bacon bacon bacon by layering avocado bacon, bacon bread, eggs may, and tomatoes mayise with springonnaise, then serve salad.",blip_base_00012__e2,blip_base_00012
,low,0.0823,9,corii,ingredient,True,XEifm-iXMvs,outputs/annotation/frames/youcook2/XEifm-iXMvs.png,"afafasasas by blending blending blending, onions, garlic, corii, spicesiander, lemonings, and spices grate. Serve fal with cucini, garlic cuc, mint pepper, garlic pepper, and black pepper pepper.",blip_base_00431__e4,blip_base_00431
,mid,0.1795,13,ryryries,action,True,woTrhsB_bcA,outputs/annotation/frames/youcook2/woTrhsB_bcA.png,"ryryries a sn with onions, garlic, sn, and sn, then stir sn with applesago, coconutagoong, black, and spinach spinach.",blip_base_00245__e8,blip_base_00245
,mid,0.2115,10,soy sauce,ingredient,False,Ky0zf0v2F5A,outputs/annotation/frames/youcook2/Ky0zf0v2F5A.png," chicken chicken chicken in soy sauce, green, and wontesame oil. Cook wonton chicken in oil, then add wont with cooked onions, garlic b, and mixed sauce.",blip_base_00392__e2,blip_base_00392
,very_low,0.0377,7,oil,ingredient,False,paiJGvLILKE,outputs/annotation/frames/youcook2/paiJGvLILKE.png,"inate beef with ground, coriander, spices oil, and limeo in a flavorful b. Serve b b with carroto, herbs, and hot daik, then serve serve.",blip_base_00382__e5,blip_base_00382
,low,0.0993,15,mustardetchupetchup,ingredient,True,Jtusyjv7GiY,outputs/annotation/frames/youcook2/Jtusyjv7GiY.png," hot hot in oil bunsunsuns with onion and onion, onionus in a bun, onion k with onionetchup, mustardetchupetchup, and mustard close.",blip_base_00263__e5,blip_base_00263
,very_low,0.0484,2,carrots,ingredient,False,xPiv3hP5888,outputs/annotation/frames/youcook2/xPiv3hP5888.png,"-é with onions, carrots, and garlic in a pan of peasings, then add in the oven safe with peas, peas, and mashed.",blip_base_00056__e3,blip_base_00056
,high,0.4925,7,cur cur paste,ingredient,True,m9gNbLw0Dcg,outputs/annotation/frames/youcook2/m9gNbLw0Dcg.png,"--ry paste by a paste cur cur paste, salting, salt, chili in a flavorful and chili, then cook until a flavorful curry.",blip_base_00205__e2,blip_base_00205
,mid,0.2628,9,serve,action,False,_ilIn1kmNSA,outputs/annotation/frames/youcook2/_ilIn1kmNSA.png," onion onion and garlic pot with onion, garlicley, and hot in oil pepper. Cook mussels in a sauce and serve with butter sauce.",blip_base_00428__e7,blip_base_00428
,very_high,0.6807,11,boil,action,False,p6LSW9kuRCE,outputs/annotation/frames/youcook2/p6LSW9kuRCE.png," ham ham ham, thin slices, and tomato on ham boiling. Serveasted with cuc cuc, mix, egg egg, and sauce sauce sauce.",blip_base_00119__e6,blip_base_00119
,high,0.3183,8,stock sauce,ingredient,False,2rJ3KKx0oRk,outputs/annotation/frames/youcook2/2rJ3KKx0oRk.png," chicken chicken in a flavorful stock with vegetable, garlic, ginger, and stock sauce sauce. Add chicken, mushrooms, and pepper in broth broth with broth, then serve spring.",blip_base_00268__e6,blip_base_00268
,very_low,0.0416,14,sc,ingredient,True,qRSZEN6g8jY,outputs/annotation/frames/youcook2/qRSZEN6g8jY.png,"at a with soy sauce, sakeitoito, and sc. Make chicken noodles noodles noodles, and season for a flavorfulenen for eggenen.",blip_base_00146__e4,blip_base_00146
,very_low,0.0348,0,garlicrika,ingredient,True,A8eDWlCYaq8,outputs/annotation/frames/youcook2/A8eDWlCYaq8.png," chicken chicken in flour, dip with milk, garlic, garlicrika, and butter. Bake in sauce until cooked-, then coat with sauce sauce.",blip_base_00244__e5,blip_base_00244
,low,0.101,0,egg,ingredient,False,0hb6NShH9hY,outputs/annotation/frames/youcook2/0hb6NShH9hY.png," ram ram ram noodles noodles noodlesen noodles noodles soup noodles noodles and mis noodles, mis noodles noodles in a jar, then wrapping with soy sauce sauce, egg, egg onions, and green onions. Serve ",blip_base_00252__e4,blip_base_00252
,low,0.0821,0,spread,action,False,zF3TOfktwd4,outputs/annotation/frames/youcook2/zF3TOfktwd4.png," sushi sushi sushi by spreading spreading sushi with s rice, sesame, avocadoumber, avocado, chili sauce, and a bambooppersppersppers, then serving with chopped rolls rolls and chopped.",blip_base_00126__e7,blip_base_00126
,very_low,0.0264,7,vegetables,ingredient,False,RqgN6iWMkb0,outputs/annotation/frames/youcook2/RqgN6iWMkb0.png,"PrepPrepareareare ginger a flavorful with ginger, vegetables, and green sauce, then mix broth with sugar sauce, sake sauce, mis, miso, chiliesame, and vegetableesame. Serve with pork pork pork with po",blip_base_00156__e2,blip_base_00156
,high,0.328,14,flavorful,attribute,False,mV3m2svj3XE,outputs/annotation/frames/youcook2/mV3m2svj3XE.png,"-- with fish sauce, lime, and wok for a flavorful w with soy sauce, and vegetables.",blip_base_00209__e7,blip_base_00209
,mid,0.2105,7,mix,action,False,tkuST4Ku37s,outputs/annotation/frames/youcook2/tkuST4Ku37s.png,"ass spinach spinach spinach with a mixture, then meat spinach, meat meat, meat in a pan with meat, and egg.",blip_base_00363__e4,blip_base_00363
,very_high,0.9349,3,goldenaron with layersaronarononi,setting,True,RY10IUcz3bk,outputs/annotation/frames/youcook2/RY10IUcz3bk.png,"areiii cheeseii with butter, cheezez, milk into layers, and milk on a goldenaron with layersaronarononi, layersonioni.",blip_base_00454__e6,blip_base_00454
,very_low,0.021,2,sugarill,ingredient,True,nuwCjQVlBrg,outputs/annotation/frames/youcook2/nuwCjQVlBrg.png,"are potatoatos by mixing chopped potatoes, d d, sugarill, sugar, and bacon stock. Fry cooked in flour potatoes with flour and breadardumbs.",blip_base_00455__e4,blip_base_00455
,very_low,0.0306,0,olive oil,ingredient,False,bY4_F8J8HOM,outputs/annotation/frames/youcook2/bY4_F8J8HOM.png," na dough dough by mixing yeast yeast, flour water, flour, salt oil, olive oil oil, and cook in a pan oil.",blip_base_00307__e6,blip_base_00307
,low,0.1367,4,sriracha,ingredient,False,wR8Ybxpnbwc,outputs/annotation/frames/youcook2/wR8Ybxpnbwc.png," sushi sushi sushi by cooking heating rice with srir, sriracha, s oil oil, and sc squid sauce, then rolling into the rice Japanese bones.",blip_base_00068__e3,blip_base_00068
,low,0.0631,11,vinegar,ingredient,False,v_dkYNq8G9Y,outputs/annotation/frames/youcook2/v_dkYNq8G9Y.png,"-f chicken by mar fry stock, vinegar, vinegarisin, sisin, and eggisin. Serveff, sryry, then stir in hotok and s.",blip_base_00176__e4,blip_base_00176
,very_low,0.0315,0,rice leaf,ingredient,False,3z_QhNnSFtM,outputs/annotation/frames/youcook2/3z_QhNnSFtM.png," grilled ribs ribs in a brown garlic, brown onion, brown sugar, and s sauce. Mix ribs ribs with soy sauce oil, then serving with rice leaf and rice.",blip_base_00105__e7,blip_base_00105
,mid,0.2089,11,auté,action,True,LfSYF1N5i_Q,outputs/annotation/frames/youcook2/LfSYF1N5i_Q.png,"auté, garlic, celery, tomato in oil stock, tomato tomato, salt, pepper, pepperalsals, and bamic.",blip_base_00055__e1,blip_base_00055
,mid,0.2641,13,cheese,ingredient,False,zBexcthy_tA,outputs/annotation/frames/youcook2/zBexcthy_tA.png," chicken chicken chicken in flour, breadcrumbs, then topped fry with mar sauce sauce, marin sauce, and cheese.",blip_base_00096__e6,blip_base_00096
,low,0.1003,4,season cho,ingredient,True,HJHV2nYz1L8,outputs/annotation/frames/youcook2/HJHV2nYz1L8.png,"are ve noodles noodles noodles by noodlesing egg, vegetables, vegetablesery, onionery, and season cho cho, stir cho with stir sauce, oy cho sauce, and pepper.",blip_base_00403__e5,blip_base_00403
,low,0.088,0,woryosaosa,ingredient,True,57e54HEcrUE,outputs/annotation/frames/youcook2/57e54HEcrUE.png,"are d a woryosaosa by wutinginging, onionsilis, curryil, and spicesmeric. Fillosa with mashedhee, chilihee, and fold to Serve filling filling.",blip_base_00095__e1,blip_base_00095
,mid,0.2045,8,salt,ingredient,False,M8SHMUBnm4A,outputs/annotation/frames/youcook2/M8SHMUBnm4A.png," eggs eggs eggs with butter, salt, and pepper in a pan pan pan, adding with salt and pepper.",blip_base_00282__e3,blip_base_00282
,high,0.4317,7,tomato,ingredient,False,o42iehActZo,outputs/annotation/frames/youcook2/o42iehActZo.png," burger a may pattytyty by lay may pat pat with mayiseiseise, tomato pickise, k pick pick on paper and wrapping paper with paper, wrapping, and wrap with paper.",blip_base_00272__e3,blip_base_00272
,mid,0.2931,3,garlic,ingredient,False,nVERaEFJWLQ,outputs/annotation/frames/youcook2/nVERaEFJWLQ.png," beans d, d d, cookumin seeds seeds, spices, garlicee, garlic, and lent in a pan with beansee.",blip_base_00300__e5,blip_base_00300
,high,0.3732,2,plate,action,True,soLZjUyn0CI,outputs/annotation/frames/youcook2/soLZjUyn0CI.png," tob tob powder powder powder with chill powder powder, saltmeric, and tomato paste. Cook halal in a mixtureal, plateal with hotal, and cut on the pan.",blip_base_00085__e7,blip_base_00085
,very_high,0.6093,12,egg,ingredient,False,FcjEswcaJW4,outputs/annotation/frames/youcook2/FcjEswcaJW4.png," seasonedf beef with mar sauce, vegetables, and variousiake, then stir with variousif, sugars, beef, and egg for a flavorful dish dish.",blip_base_00183__e6,blip_base_00183
,very_high,0.9365,3,flour,ingredient,False,7ebZWviUfUA,outputs/annotation/frames/youcook2/7ebZWviUfUA.png," flour flour ingredients with flour, sugar powder, salt, vanilla, and egg extract extract extract. Cook panc, then combine with batter batter panc, and pancakes pour.",blip_base_00016__e1,blip_base_00016
,mid,0.1501,5,onionsiced,ingredient,True,DBgap0YANhs,outputs/annotation/frames/youcook2/DBgap0YANhs.png,"are a flavorful yogurtanianiani by mixing yogurt vegetables, cheese cream, mintiander, tomatoes, tomatoes powder, and onionsiced, then adding fried with rice onions, soaked, and fried onions.",blip_base_00008__e8,blip_base_00008
,low,0.107,4,salt pepper,ingredient,True,lKm5Ji1Fr4U,outputs/annotation/frames/youcook2/lKm5Ji1Fr4U.png,"uminumin a creamyuminuminumin, garlic, garlicumin, bell, bell pepper pepper, salt pepper, and pepper leaves with flour pure, then mix pure with blond pure, sugar pure, and cream.",blip_base_00346__e4,blip_base_00346
,very_low,0.0449,6,soy sauce,ingredient,False,wii9jNiNl9Y,outputs/annotation/frames/youcook2/wii9jNiNl9Y.png,"-f mushrooms and soy sauce with soy sauce sauce, sugar, p, pings, garlic, and greendon. Serve-ressressress, then top with waterressress.",blip_base_00171__e2,blip_base_00171
